Date,Open,High,Low,Close,Volume
2009-07-29,27.5216,27.9191,27.2854,27.7015,5081770.7184724
2009-07-30,27.8842,28.2069,27.579,28.028,3972586.9781166
2009-07-31,27.9561,28.098,27.7413,27.9367,2927689.9214041
2009-08-03,27.9367,28.1903,27.8482,28.098,5414824.5301688
2009-08-04,28.098,28.2448,27.9016,28.1184,4563946.0654749
2009-08-05,28.028,28.028,27.4517,27.6684,3918276.5061955
2009-08-06,27.7219,27.9191,27.579,27.8842,2739001.0299549
2009-08-07,28.0833,28.3886,27.9016,28.2807,4181547.2519243
2009-08-10,28.2282,28.2282,27.7928,28.0066,3604419.9055458
2009-08-11,28.1708,28.2613,27.9746,28.1563,3280786.6997203
2009-08-12,27.7219,27.7734,27.3953,27.579,12153438.647286
2009-08-13,27.6829,27.6829,27.3039,27.612,6078202.4825947
2009-08-14,27.6829,27.7569,27.3769,27.7569,3218628.8096057
2009-08-17,27.3224,27.6684,27.3224,27.5586,7495084.8587532
2009-08-18,27.6518,27.6518,27.3632,27.5216,6933086.4539136
2009-08-19,27.4323,27.7413,27.3448,27.6829,3966624.5042173
2009-08-20,27.8121,27.9746,27.5586,27.9561,3231054.8315702
2009-08-21,28.0639,28.2448,27.9367,28.1708,3807179.000718
2009-08-24,28.2448,28.3351,28.098,28.3351,2555307.4466648
2009-08-25,28.2613,28.4071,28.1563,28.1903,2739126.5557212
2009-08-26,28.2069,28.3166,27.9016,28.2282,2485810.4148203
2009-08-27,28.1563,28.2992,27.9911,28.1903,2645994.6683212
2009-08-28,28.3166,28.3166,27.9911,28.1708,2870261.8833199
2009-08-31,28.0833,28.1563,27.7928,27.9561,3999959.8263688
2009-09-01,27.8638,28.0833,27.5216,27.5955,5460259.7130725
2009-09-02,27.612,27.612,27.2699,27.3448,11240145.067547
2009-09-03,27.3769,27.6518,27.1436,27.6294,5516904.7584669
2009-09-04,27.6829,28.0066,27.6829,28.0066,3765567.2091881
2009-09-08,28.1563,28.1903,27.8482,28.0066,4180946.3744856
2009-09-09,27.9746,28.0639,27.7569,27.8482,4518292.7558299
2009-09-10,27.8482,27.9016,27.7015,27.8482,2941943.269278
2009-09-11,27.9367,27.9561,27.7569,27.8482,3100035.7696404
2009-09-14,27.9561,28.2613,27.9016,28.2448,3513822.1981653
2009-09-15,28.2992,28.2992,27.9191,28.2613,4204389.8546926
2009-09-16,28.4245,28.7871,28.0066,28.6034,5637842.6609028
2009-09-17,28.7141,28.7871,28.3886,28.5509,5169325.9693694
2009-09-18,28.6947,28.9115,28.4585,28.8065,5774006.2214517
2009-09-21,28.6773,28.7871,28.3886,28.4245,3546469.1864018
2009-09-22,28.516,28.516,28.1903,28.3526,3739653.3407443
2009-09-23,28.4071,28.7871,28.2992,28.3701,3655062.3499514
2009-09-24,28.3701,28.6228,28.3701,28.5324,3467575.2133798
2009-09-25,28.4585,28.7141,28.4245,28.5704,3138193.5447974
2009-09-28,28.5324,28.893,28.5324,28.7675,2512282.975814
2009-09-29,28.8192,28.8192,28.4245,28.6228,3380369.7883887
2009-09-30,28.6773,28.8192,28.2448,28.4071,4146343.4478743
2009-10-01,28.3886,28.4071,28.098,28.1708,5000360.0567259
2009-10-02,28.0639,28.1563,27.7569,27.7569,3460089.967889
2009-10-05,27.8842,28.0066,27.6684,27.9911,3447040.432692
2009-10-06,28.2069,28.2282,27.9016,28.1903,3723615.8807493
2009-10-07,28.2069,28.3886,27.9367,28.2992,3376402.3510538
2009-10-08,28.4071,28.4071,28.0639,28.1359,2813986.2129262
2009-10-09,28.1708,28.2448,28.0833,28.1563,2428621.0814719
2009-10-12,28.3886,28.3886,28.0833,28.2282,2716146.08039
2009-10-13,28.1903,28.2613,28.098,28.1708,2840259.1673736
2009-10-14,28.2448,28.5509,28.2069,28.4779,4560338.7430432
2009-10-15,28.4779,28.6228,28.3526,28.6034,3531905.1108113
2009-10-16,28.5898,28.5898,28.2448,28.4983,5122073.7495536
2009-10-19,28.5324,29.0038,28.3701,28.8386,3616991.0023712
2009-10-20,28.9115,28.9115,28.5324,28.7871,9056446.3630283
2009-10-21,28.7871,29.3109,28.7675,29.1486,6112030.647714
2009-10-22,29.1272,29.2391,28.9309,29.2196,5286403.4400416
2009-10-23,29.1486,29.2701,28.9659,29.0572,5873367.0677798
2009-10-26,29.1272,29.4343,28.7491,28.7675,6046801.4919238
2009-10-27,28.8192,29.0748,28.6228,28.6947,5057448.5579013
2009-10-28,28.858,29.0748,28.5509,28.5898,6066478.1702419
2009-10-29,28.6773,29.0748,28.6034,29.0748,6425163.931858
2009-10-30,29.2701,29.2701,28.5509,28.5509,7401773.9428011
2009-11-02,28.6403,28.8386,28.3526,28.4779,5310016.6887031
2009-11-03,28.3886,28.516,28.2992,28.3701,5399049.4396035
2009-11-04,28.4585,28.7871,28.442,28.516,4765498.2612711
2009-11-05,28.7141,28.9659,28.6228,28.9659,3555599.6425509
2009-11-06,28.9659,29.0748,28.7491,28.9659,4619529.2863544
2009-11-09,29.1992,29.4343,29.0038,29.4343,4504500.3550323
2009-11-10,29.0913,29.2196,28.8386,29.1992,12554142.615823
2009-11-11,29.2925,29.3109,29.0193,29.1272,3025268.7134104
2009-11-12,29.0387,29.2196,28.8192,28.893,3411367.4503679
2009-11-13,28.9309,29.1992,28.7871,28.9475,4123810.5439229
2009-11-16,29.0748,29.3819,28.9115,29.2391,3540004.6094371
2009-11-17,29.2391,29.3274,29.0572,29.2196,4444559.7438224
2009-11-18,29.1486,29.2536,29.0193,29.1642,2798217.2957591
2009-11-19,29.1486,29.1486,28.893,29.0572,4509568.7150716
2009-11-20,28.9659,29.3819,28.9659,29.2701,4855506.4091097
2009-11-23,29.4013,29.8708,29.3819,29.7075,4533654.2287063
2009-11-24,29.5782,29.8872,29.5626,29.8872,3953426.8074599
2009-11-25,29.9407,30.3023,29.8708,30.2313,3282238.4772307
2009-11-27,29.8134,30.3742,29.5986,30.1205,2824586.9667805
2009-11-30,30.139,30.3558,29.9931,30.101,5948634.1692754
2009-12-01,30.139,30.8787,30.139,30.8787,5798654.5432353
2009-12-02,30.8076,31.3306,30.8076,31.1312,6212347.3418855
2009-12-03,31.1312,31.4734,30.9875,31.1673,3899219.2255111
2009-12-04,31.4015,31.6018,30.6793,30.9331,6112685.0279383
2009-12-07,31.1148,31.5647,30.9331,31.3685,3705740.8058476
2009-12-08,31.382,31.5842,31.0964,31.4929,4500398.1318334
2009-12-09,31.4199,31.5842,31.3306,31.4929,3663010.6003179
2009-12-10,31.5842,31.9603,31.5123,31.8904,2877783.1403009
2009-12-11,32.0498,32.2889,31.7796,32.1421,4147707.768908
2009-12-14,32.3782,32.3782,31.6766,31.9429,5879662.9051898
2009-12-15,31.7631,32.0313,31.7095,31.8544,3738871.3769542
2009-12-16,32.2141,32.3588,31.6377,31.6766,5003665.9115384
2009-12-17,31.5842,31.6173,31.2052,31.2761,5391708.2400742
2009-12-18,31.2761,31.4929,30.968,31.382,5168740.5254266
2009-12-21,31.382,31.6911,31.35,31.35,2358177.4618815
2009-12-22,31.5647,31.5647,31.043,31.1489,3531791.9318417
2009-12-23,31.0964,31.3112,30.968,31.1148,2792175.596581
2009-12-24,31.1148,31.2927,31.0768,31.1673,1235075.7949619
2009-12-28,31.1877,31.4015,31.1877,31.2927,2898442.4178552
2009-12-29,31.2927,31.4404,31.2217,31.382,2014165.8681264
2009-12-30,31.2217,31.4734,31.2217,31.4404,1713006.9189682
2009-12-31,31.4559,31.5842,31.0594,31.0594,2524864.3616368
2010-01-04,31.0594,31.2052,30.519,30.6288,6901936.5147753
2010-01-05,30.6998,30.6998,30.0126,30.1205,6436931.4579991
2010-01-06,30.0671,30.4286,30.0321,30.2313,5795617.2312506
2010-01-07,30.2643,30.4286,30.139,30.3742,3949597.2426879
2010-01-08,30.2109,30.3907,30.101,30.3907,2749558.5700209
2010-01-11,30.4092,30.7698,30.3742,30.6998,3649707.9557889
2010-01-12,30.6463,30.8787,30.4811,30.7347,4406570.70822
2010-01-13,30.8436,31.0253,30.519,30.8076,5045380.5930407
2010-01-14,30.8787,30.9331,30.59,30.8076,3191167.4759774
2010-01-15,30.4627,30.7882,30.101,30.5006,7230802.7045959
2010-01-19,30.6599,30.862,30.3907,30.8436,3088854.7163417
2010-01-20,30.6998,30.6998,30.2109,30.555,4369427.4281906
2010-01-21,30.5734,30.6599,30.0321,30.101,6579622.3583958
2010-01-22,30.139,30.3023,29.8134,29.8708,6528047.7308402
2010-01-25,30.139,30.1731,29.7406,30.0671,3752736.8296322
2010-01-26,30.0856,30.4286,29.8872,30.3373,4699491.2572897
2010-01-27,30.2818,30.3217,29.9213,30.2109,4880143.4129963
2010-01-28,30.2643,30.2818,29.8708,29.9931,3913845.035085
2010-01-29,30.2109,30.2313,29.8134,29.8328,5060295.523437
2010-02-01,29.8872,30.0486,29.617,30.0486,3111522.4061569
2010-02-02,29.9407,30.2818,29.6491,30.2489,4613336.3389168
2010-02-03,30.2489,30.2643,29.9213,30.0321,2613861.1010469
2010-02-04,29.9777,30.0856,29.5442,29.5442,4188718.6829992
2010-02-05,29.5986,29.69,29.1117,29.4509,4983076.5991654
2010-02-08,29.5073,29.8708,29.3274,29.4509,5310101.0584803
2010-02-09,29.6355,30.4286,29.5073,29.8872,8404808.1564511
2010-02-10,29.5257,29.7239,29.1486,29.2701,5896585.2189472
2010-02-11,29.1642,29.4013,28.9115,29.2536,5161812.9435862
2010-02-12,29.1642,29.3634,28.9475,29.1486,5171202.6824656
2010-02-16,29.3634,29.6491,29.2536,29.3274,6048966.2969427
2010-02-17,29.4732,29.5073,29.0572,29.1992,3918357.7892737
2010-02-18,29.1486,29.4732,29.0913,29.4732,3817784.8990711
2010-02-19,29.4178,30.0126,29.2536,29.9777,4921806.6495123
2010-02-22,30.0486,30.0486,29.5986,29.6491,4441408.2239684
2010-02-23,29.6491,29.7609,29.4732,29.5073,3414728.8657656
2010-02-24,29.5073,29.7609,29.3109,29.69,4398140.9327829
2010-02-25,29.4178,29.5782,29.2391,29.5626,4268813.381999
2010-02-26,29.5626,29.7239,29.4178,29.5073,4161231.6268777
2010-03-01,29.617,29.8134,29.4898,29.7609,2979809.8658133
2010-03-02,29.9777,29.9777,29.5986,29.6705,3404905.9601023
2010-03-03,29.6705,29.8872,29.5257,29.5986,3672378.7323032
2010-03-04,29.5626,29.7075,29.2925,29.4732,3780823.7342927
2010-03-05,29.4898,29.7075,29.4178,29.7075,3556359.9994468
2010-03-08,29.7609,29.8494,29.6355,29.8328,1722982.1017905
2010-03-09,29.7609,29.8134,29.6491,29.7239,2043394.8514803
2010-03-10,29.7075,29.8328,29.5986,29.7239,2816981.3400222
2010-03-11,29.7239,29.7784,29.5782,29.7406,3196136.0327436
2010-03-12,29.7784,29.8134,29.4509,29.4732,2763600.9934514
2010-03-15,29.5073,29.7239,29.4178,29.7075,2881325.64205
2010-03-16,29.8328,30.0321,29.6491,29.9777,3365802.6260991
2010-03-17,30.1584,30.1584,29.9213,29.9931,3776624.7945198
2010-03-18,29.8708,30.1584,29.8708,29.9213,4374091.4306386
2010-03-19,29.8872,30.2313,29.7075,29.9213,6464958.6864756
2010-03-22,29.8328,29.8708,29.5257,29.6705,3893721.8142869
2010-03-23,29.6491,29.7239,29.5257,29.7075,3080144.05128
2010-03-24,29.69,29.7075,29.4178,29.4509,3460937.7812614
2010-03-25,29.4898,29.617,29.3634,29.4178,2964408.2658476
2010-03-26,29.5257,29.6491,29.3819,29.6355,2576514.0988722
2010-03-29,29.69,29.9407,29.6355,29.9407,2935045.5255296
2010-03-30,29.9213,30.0671,29.5442,29.5986,4924104.1825956
2010-03-31,29.5782,29.6491,29.4343,29.4509,3320974.4940326
2010-04-01,29.5626,29.7075,29.5073,29.617,3199253.5989067
2010-04-05,29.6491,29.7609,29.5073,29.6355,3864674.9461841
2010-04-06,29.5073,29.8708,29.4178,29.8708,2820455.9343896
2010-04-07,29.8328,29.8708,29.5073,29.5442,3847808.1930117
2010-04-08,29.5257,29.5986,29.2536,29.3109,5785679.0888183
2010-04-09,29.3634,29.4732,29.1117,29.4732,5139193.6120581
2010-04-12,29.4509,29.5442,29.344,29.344,4240202.767379
2010-04-13,29.3634,29.4013,29.2196,29.2701,4837694.0970912
2010-04-14,29.2925,29.3109,29.1826,29.2536,3990503.2090072
2010-04-15,29.2701,29.2701,29.0038,29.1117,4741895.301607
2010-04-16,29.1117,29.1992,28.8784,28.893,7053573.6982704
2010-04-19,28.7675,29.1117,28.7675,29.0038,6147653.2139517
2010-04-20,29.0913,29.5442,29.0748,29.5073,5658220.0199329
2010-04-21,29.4509,29.5442,29.3274,29.4178,4550048.7169054
2010-04-22,29.3109,29.4343,29.0572,29.2536,5383541.8629663
2010-04-23,29.2701,29.3274,28.9115,29.3274,5638558.7751107
2010-04-26,29.2536,29.4178,29.1486,29.3109,0
2010-04-27,29.2536,29.3819,28.893,28.893,5393435.7627104
2010-04-28,29.2196,30.5006,29.1486,30.0321,20552350.17942
2010-04-29,29.9407,30.1731,29.7784,29.8328,6713359.7733959
2010-04-30,29.8872,30.3558,29.8328,30.2818,5396356.8090263
2010-05-03,30.4092,30.6288,30.2313,30.555,5274171.8801251
2010-05-04,30.5365,30.6793,30.0321,30.1584,6887244.8556189
